frame,timestamp,robot_detected,robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,robot_px,robot_py,num_anchors,anchors_detected,num_detections,anchor_11_x_median,anchor_11_y_median,anchor_12_x_median,anchor_12_y_median,anchor_13_x_median,anchor_13_y_median,anchor_14_x_median,anchor_14_y_median
131,4.3681,1,0.399299,-0.027252,1.239230,5.39,-3.15,81.15,2734.25,1006.29,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
132,4.4014,1,0.400386,-0.029235,1.233280,4.11,-2.12,78.62,2740.49,1001.87,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
133,4.4348,1,0.404262,-0.031469,1.235855,4.85,-2.00,76.07,2746.66,997.48,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
134,4.4681,1,0.406552,-0.032992,1.233378,4.02,-0.10,74.80,2753.09,994.17,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
135,4.5015,1,0.410065,-0.034247,1.234507,4.67,-1.13,73.64,2759.41,991.80,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
136,4.5348,1,0.413067,-0.035193,1.233717,3.96,0.18,73.91,2766.23,989.81,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
137,4.5682,1,0.418082,-0.036359,1.239741,30.69,4.49,75.50,2772.58,987.43,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
138,4.6015,1,0.421014,-0.037254,1.238351,4.82,3.82,75.58,2779.14,985.73,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
139,4.6348,1,0.423741,-0.038497,1.237316,4.85,2.21,75.45,2785.43,983.26,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
140,4.6682,1,0.428004,-0.040128,1.240924,6.24,4.86,75.96,2791.57,980.00,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
141,4.7015,1,0.429801,-0.041642,1.237863,5.00,4.02,75.90,2797.43,976.77,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
142,4.7349,1,0.432066,-0.043419,1.236655,4.67,5.12,76.11,2802.88,973.00,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
143,4.7682,1,0.434741,-0.045325,1.236657,4.20,4.88,76.32,2808.34,969.11,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
144,4.8016,1,0.437024,-0.047473,1.235768,4.60,4.96,76.53,2813.64,964.72,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
145,4.8349,1,0.439890,-0.049653,1.236587,4.67,5.55,76.87,2818.89,960.26,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
146,4.8683,1,0.441674,-0.051861,1.234656,4.06,5.67,77.17,2823.99,955.59,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
147,4.9016,1,0.443326,-0.053902,1.232276,3.55,6.57,77.15,2829.13,951.31,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
148,4.9349,1,0.447932,-0.056195,1.237747,4.57,4.01,76.44,2834.44,947.29,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
149,4.9683,1,0.450947,-0.058024,1.238555,5.51,5.75,76.52,2839.90,943.50,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
150,5.0016,1,0.453014,-0.059484,1.235982,3.17,4.28,75.99,2846.15,940.43,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
151,5.0350,1,0.455567,-0.060618,1.234673,2.68,3.65,75.65,2852.45,937.93,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
152,5.0683,1,0.458204,-0.061515,1.233560,2.64,5.17,76.00,2858.54,935.91,4,"[11, 12, 13, 14]",5,1144.42,2071.43,3126.86,2072.24,3140.06,76.23,1137.39,123.66
