time_s,target_1,target_2,target_3,target_4,target_5
2.36,4.2776412033289475,-17.73447876427755,-27.83470535318214,-24.911274487718952,-8.51034916073415
2.37,5.750228509398364,-16.213955180555324,-26.843127983937823,-25.00627427326791,-9.820053092371442
2.38,7.211003768594751,-14.616752627015078,-25.731826752427192,-24.982796199801115,-11.05514925588009
2.39,8.632543790597383,-12.991809327962937,-24.549173619788764,-24.871856830946932,-12.22421308866852
2.4,10.058398418157495,-11.297245599821263,-23.258160113385966,-24.64684895613889,-13.311888282187951
2.41,11.536138727896923,-9.515977311651216,-21.863035295647556,-24.316532170520397,-14.319711180758585
2.42,12.981771844248659,-7.743962757081682,-20.44603590203336,-23.931654727996825,-15.262310924331588
2.43,14.415030772307317,-5.95165347951843,-18.989747557088066,-23.480504926209065,-16.128497139812225
2.44,15.804052346383589,-4.164927987248569,-17.51419521776811,-22.973477864868258,-16.91781300528097
2.45,17.105681640843596,-2.403508232907755,-16.03724767293719,-22.427730328423603,-17.637912961035546
2.46,18.36601210403148,-0.5956193527014598,-14.508751578893927,-21.819586215037532,-18.278459610067756
2.47,19.606971160225147,1.315029425599175,-12.883282282074239,-21.13027273994332,-18.83597544745575
2.48,20.875126031600026,3.422264579118017,-11.104523257774096,-20.345322300512567,-19.308957790411675
2.49,22.287215541412202,5.926698346232505,-8.999791382942403,-19.368801773265705,-19.66772212527142
2.5,23.687341696999344,8.6212211096565,-6.675504371098584,-18.22390953685659,-19.913768075278004
